CustomerID,ChurnStatus,Age,total_transactions,total_spent,avg_spend,unique_categories,LastLoginDate,LoginFrequency,unresolved_issues,total_interactions,days_since_last_login,Gender_F,Gender_M,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website
230,1,0.823529411764706,0.625,0.4319213089116888,0.48210828082130847,0.5,2023-09-04,0.16666666666666666,0.5,1.0,0.32417582417582436,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
231,1,0.23529411764705888,0.375,0.3979634149231098,0.6743878158418687,0.5,2023-02-20,0.9583333333333333,0.0,0.0,0.8626373626373629,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
232,0,0.7450980392156864,0.875,0.6138159609506434,0.5141192347954597,0.75,2023-09-08,0.6458333333333333,1.0,1.0,0.3131868131868134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
233,0,0.6862745098039217,0.25,0.23920692841741115,0.5391599444433042,0.5,2023-09-18,0.6666666666666666,0.0,1.0,0.2857142857142858,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
234,1,0.43137254901960786,0.875,0.46409615430182694,0.38442394137810704,1.0,2023-06-19,0.4583333333333333,0.0,0.0,0.5357142857142858,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
235,0,0.09803921568627455,0.25,0.225309812098666,0.5070574792859732,0.0,2023-12-28,0.2916666666666667,1.0,1.0,0.008241758241758435,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
236,1,0.4509803921568628,0.625,0.4363404260360638,0.4872123812065107,0.5,2023-09-25,0.6041666666666666,0.0,1.0,0.26648351648351665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,1,0.8431372549019608,0.0,0.11527320332677773,0.7988464459451138,0.0,2023-01-13,0.3125,0.0,0.0,0.9670329670329674,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
238,1,0.6274509803921569,0.25,0.22292254105158402,0.5015428614435161,0.25,2023-09-20,0.4375,0.5,0.5,0.28021978021978033,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
239,1,0.21568627450980393,1.0,0.783427718408644,0.5853614036047994,0.5,2023-10-09,0.8749999999999999,0.5,0.5,0.2280219780219781,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
240,0,0.7843137254901961,0.125,0.25166161173376306,0.8619532420616186,0.0,2023-07-27,0.6041666666666666,0.0,0.5,0.43131868131868156,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
241,0,0.3921568627450981,1.0,0.6445424495888918,0.47841932533736553,0.75,2023-12-19,0.0,0.0,0.5,0.03296703296703307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
242,1,0.1960784313725491,0.25,0.2123456863256167,0.4771102307792305,0.5,2023-02-16,0.7083333333333333,0.5,1.0,0.8736263736263739,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
243,0,0.8431372549019608,1.0,0.6967454920266332,0.5186158263602382,0.75,2023-12-09,0.3541666666666667,0.5,0.5,0.06043956043956045,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
244,0,0.7254901960784313,0.75,0.4857770774589485,0.46367946796937537,0.75,2023-06-21,0.2916666666666667,1.0,1.0,0.5302197802197803,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
245,0,0.5490196078431373,1.0,0.8753198824728101,0.6561186486677568,1.0,2023-05-18,0.4166666666666667,0.0,0.0,0.6236263736263739,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
246,0,0.9215686274509803,0.375,0.34397436201217924,0.5808514132063465,0.5,2023-03-24,0.8124999999999999,0.0,0.5,0.7747252747252749,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
247,0,0.7843137254901961,0.75,0.5562045352226145,0.5334029258165631,0.5,2023-12-24,0.020833333333333332,0.0,1.0,0.019230769230769384,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
248,1,0.03921568627450983,0.5,0.4470476032509537,0.6035181346086742,0.75,2023-08-26,0.6041666666666666,0.5,0.5,0.348901098901099,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
249,0,0.5294117647058824,0.0,0.10265561689927258,0.7114062275498265,0.0,2023-02-06,0.8124999999999999,0.5,0.5,0.9010989010989012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
250,0,0.37254901960784315,0.75,0.47317726227993273,0.45120560180393093,1.0,2023-01-09,0.6458333333333333,0.0,0.5,0.9780219780219783,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
251,1,0.4901960784313726,0.75,0.5802283013055944,0.5571865479293793,1.0,2023-03-24,0.5624999999999999,0.0,0.5,0.7747252747252749,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
252,1,0.4509803921568628,0.375,0.28757138118143266,0.48313286397504046,0.25,2023-08-11,0.20833333333333331,0.0,0.0,0.3901098901098903,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
253,0,1.0,0.5,0.3878012226618961,0.5214023276339826,0.75,2023-12-03,0.12499999999999999,0.0,0.5,0.0769230769230771,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
254,1,0.9019607843137255,1.0,0.6547105655996021,0.48624880550823196,1.0,2023-08-25,0.0,0.5,1.0,0.35164835164835173,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
255,0,0.3921568627450981,0.75,0.7887146648342536,0.763588860902024,0.75,2023-06-17,0.8749999999999999,0.5,0.5,0.5412087912087913,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
256,0,0.5686274509803921,0.0,0.05890280311826174,0.4081980336213797,0.0,2023-08-26,0.5624999999999999,0.5,1.0,0.348901098901099,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
257,0,0.05882352941176472,0.0,0.024530246664929038,0.16999527904924155,0.0,2023-01-31,0.7916666666666666,0.0,0.5,0.9175824175824177,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
258,0,0.6862745098039217,0.375,0.24377710115394643,0.4072589749379092,0.25,2023-06-17,0.375,0.5,1.0,0.5412087912087913,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
259,0,0.7647058823529412,0.625,0.4323952088714073,0.4826556374309818,0.75,2023-03-16,0.7916666666666666,0.0,0.5,0.7967032967032968,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
260,1,0.17647058823529416,0.875,0.7066796199322323,0.5945626962786592,1.0,2023-08-24,0.6458333333333333,0.0,0.5,0.35439560439560447,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
261,1,0.17647058823529416,0.0,0.14195377105892948,0.983743508692707,0.0,2023-05-29,0.9999999999999999,0.5,0.5,0.5934065934065937,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
262,1,0.8039215686274509,1.0,0.8680632893396205,0.6505310499440099,1.0,2023-02-04,0.6041666666666666,1.0,1.0,0.9065934065934067,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
263,0,0.4509803921568628,0.0,0.0009596474184299692,0.006650382807528884,0.0,2023-12-28,0.020833333333333332,0.0,1.0,0.008241758241758435,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
264,0,0.05882352941176472,0.125,0.1526017107788546,0.5187093331143907,0.25,2023-03-08,0.8958333333333333,0.0,0.5,0.8186813186813187,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
265,0,0.9019607843137255,0.5,0.44489432030898285,0.6005336726944314,0.75,2023-04-06,0.8749999999999999,0.0,0.0,0.7390109890109893,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
266,0,0.5098039215686275,0.0,0.13316292680615124,0.9228227180360844,0.0,2023-01-07,0.7499999999999999,0.0,0.5,0.9835164835164838,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
267,0,0.9803921568627451,0.25,0.13374641613155466,0.29554520139302254,0.5,2023-11-24,0.375,0.5,0.5,0.10164835164835173,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
268,0,0.8627450980392156,0.5,0.3217662251498709,0.42987746053900944,0.5,2023-12-19,0.5208333333333333,0.0,0.0,0.03296703296703307,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
269,0,0.05882352941176472,1.0,0.6261610549013104,0.4642655956722337,0.75,2023-06-16,0.0,0.5,1.0,0.543956043956044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
270,0,0.607843137254902,0.25,0.21471814799895744,0.48259063883358294,0.25,2023-04-12,0.8541666666666666,0.5,0.5,0.7225274725274728,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
271,1,0.17647058823529416,0.25,0.25358683032011947,0.572377648692844,0.5,2023-10-28,0.5624999999999999,0.0,0.0,0.17582417582417587,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
272,1,0.1960784313725491,0.875,0.3436485557898728,0.2800857981485662,0.75,2023-07-16,0.5208333333333333,1.0,1.0,0.4615384615384617,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
273,0,0.5294117647058824,0.75,0.4599880340260171,0.4381482143956742,0.5,2023-08-30,0.8124999999999999,0.0,0.0,0.33791208791208804,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
274,0,0.8823529411764707,0.375,0.3280365139918963,0.5532389827377409,0.75,2023-01-24,0.7083333333333333,0.5,0.5,0.9368131868131868,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
275,0,0.13725490196078433,0.25,0.1765247731203943,0.3943635953118905,0.25,2023-06-15,0.04166666666666667,0.5,1.0,0.5467032967032968,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
276,1,0.7647058823529412,0.75,0.6101165793900907,0.5867760597947997,0.75,2023-06-02,0.5208333333333333,0.0,0.0,0.5824175824175828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
277,0,0.4117647058823529,0.625,0.35778854583797365,0.3964846021743741,0.75,2023-07-06,0.6666666666666666,0.0,0.0,0.48901098901098905,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
278,0,0.6470588235294118,0.5,0.4186017581688506,0.5640920380139165,0.75,2023-02-22,0.4375,0.5,0.5,0.8571428571428574,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
279,0,0.8627450980392156,0.375,0.355466436035353,0.6007615098832078,0.5,2023-04-12,0.10416666666666667,0.0,0.5,0.7225274725274728,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
280,0,0.6666666666666666,0.375,0.24480783356633418,0.4090447258769679,0.5,2023-11-19,0.8541666666666666,0.5,1.0,0.11538461538461542,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
281,0,0.6666666666666666,0.875,0.46031976399782015,0.3811526303906073,1.0,2023-12-15,0.6874999999999999,0.0,0.5,0.04395604395604402,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
282,1,0.47058823529411764,0.5,0.5944127194749189,0.8077669902912621,0.75,2023-07-22,0.04166666666666667,0.0,0.5,0.44505494505494525,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
283,1,0.6470588235294118,0.5,0.400759424685449,0.5393624663888832,0.25,2023-09-20,0.3333333333333333,0.0,0.0,0.28021978021978033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
284,0,0.09803921568627455,0.625,0.4956193872473521,0.5556798511190021,0.75,2023-05-15,0.10416666666666667,0.0,0.0,0.6318681318681321,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
285,0,0.7843137254901961,0.5,0.30116046252636075,0.40131776103778816,0.75,2023-08-31,0.8541666666666666,0.0,0.0,0.3351648351648353,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
286,1,0.7058823529411765,0.125,0.14880162547686185,0.5055419856729406,0.25,2023-04-03,0.08333333333333333,0.5,1.0,0.7472527472527475,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
287,0,0.0,0.125,0.1792733928867616,0.6111270756788931,0.25,2023-06-10,0.3958333333333333,0.5,1.0,0.5604395604395607,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
288,0,0.21568627450980393,0.875,0.6539967537852759,0.5489259837024569,1.0,2023-03-21,0.0,1.0,1.0,0.7829670329670331,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
289,0,0.6666666666666666,0.0,0.006125156979361657,0.04244750508015353,0.0,2023-11-14,0.4791666666666667,0.0,0.0,0.12912087912087933,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
290,0,0.09803921568627455,0.0,0.11655865696751416,0.8077546747675445,0.0,2023-09-15,0.16666666666666666,0.5,0.5,0.293956043956044,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
291,0,0.3137254901960784,0.625,0.46292325190152367,0.5179156660303647,0.75,2023-09-26,0.2916666666666667,1.0,1.0,0.2637362637362639,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292,0,0.1568627450980392,0.875,0.716744070326754,0.6032810607771095,1.0,2023-12-06,0.7499999999999999,0.5,1.0,0.06868131868131888,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
293,0,0.019607843137254943,0.0,0.05920195246783405,0.4102711467805168,0.0,2023-01-26,0.3541666666666667,0.0,0.0,0.9313186813186813,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
294,0,0.33333333333333337,0.625,0.5545458853635997,0.6237402245530491,0.5,2023-03-19,0.4375,0.0,0.5,0.7884615384615385,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
295,0,0.9411764705882354,0.25,0.2817305641779021,0.6373899300067735,0.25,2023-03-09,0.20833333333333331,0.0,0.0,0.8159340659340659,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
296,0,0.6862745098039217,0.0,0.07447337866976282,0.5161025472608223,0.0,2023-12-01,0.7708333333333333,0.5,0.5,0.08241758241758257,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
297,0,0.5294117647058824,0.875,0.5047893514679052,0.41967456228576117,1.0,2023-10-06,0.04166666666666667,0.0,0.0,0.2362637362637363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
298,0,0.7843137254901961,0.625,0.3836960642608346,0.4264079038294436,0.75,2023-08-23,0.5833333333333333,0.5,0.5,0.3571428571428572,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
299,0,0.7058823529411765,0.0,0.0,0.0,0.0,2023-11-04,0.9374999999999999,0.5,1.0,0.1565934065934067,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
300,0,0.9411764705882354,0.375,0.27152394379546485,0.45533056918245446,0.5,2023-10-15,0.6458333333333333,0.0,1.0,0.21153846153846168,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
301,0,0.4901960784313726,0.625,0.381830083169443,0.42425268717885556,0.75,2023-10-02,0.6874999999999999,0.0,0.5,0.24725274725274748,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
302,0,0.05882352941176472,0.375,0.271242565694382,0.4548430797019643,0.5,2023-02-18,0.14583333333333331,0.0,1.0,0.8681318681318684,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
303,0,0.7647058823529412,0.25,0.2781674288557686,0.6291590549888134,0.25,2023-05-20,0.6874999999999999,0.0,0.5,0.6181318681318684,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
304,0,0.6862745098039217,0.25,0.2031638746060707,0.45590016215439555,0.5,2023-04-28,0.08333333333333333,0.5,0.5,0.6785714285714286,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
305,0,0.9803921568627451,0.0,0.08247636423950905,0.5715634557359551,0.0,2023-07-15,0.16666666666666666,0.0,0.0,0.4642857142857144,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
306,0,0.5882352941176471,1.0,0.6740634552046063,0.5011505892065837,1.0,2023-05-03,0.3333333333333333,0.0,0.0,0.6648351648351649,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
307,0,0.5686274509803921,0.375,0.4167002345804801,0.7068494837742975,0.5,2023-11-04,0.3958333333333333,0.0,0.5,0.1565934065934067,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
308,0,0.9607843137254902,0.75,0.5277734995142526,0.5052560895866383,0.75,2023-10-23,0.8541666666666666,0.0,0.0,0.18956043956043978,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
309,0,0.6470588235294118,0.5,0.41190792123782677,0.5548143434799565,0.5,2023-04-16,0.5416666666666666,0.0,0.5,0.7115384615384619,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
310,0,0.3529411764705882,0.375,0.31050517735706,0.5228658223690963,0.5,2023-07-05,0.08333333333333333,0.0,0.0,0.491758241758242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
311,1,0.33333333333333337,0.5,0.1727069165699121,0.22328044500092364,0.75,2023-07-07,0.9374999999999999,0.0,1.0,0.4862637362637363,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
312,0,0.5686274509803921,0.125,0.08096580811790632,0.2704899525852337,0.25,2023-06-23,0.5833333333333333,1.0,1.0,0.5247252747252749,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
313,0,0.3921568627450981,0.0,0.007437267492832262,0.05154046675834889,0.0,2023-06-19,0.20833333333333331,0.0,0.0,0.5357142857142858,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
314,0,0.03921568627450983,0.125,0.1559397436201218,0.5302756624725466,0.25,2023-03-21,0.5208333333333333,0.5,0.5,0.7829670329670331,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
315,1,0.09803921568627455,0.125,0.1751978532331825,0.5970052751493257,0.25,2023-10-09,0.4583333333333333,0.5,0.5,0.2280219780219781,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
316,0,0.7254901960784313,0.875,0.18953332701466724,0.1465829553151748,1.0,2023-01-28,0.3541666666666667,0.0,0.0,0.9258241758241759,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
317,0,0.23529411764705888,0.25,0.13566274909366635,0.2999719479737542,0.5,2023-06-02,0.3958333333333333,1.0,1.0,0.5824175824175828,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
318,0,0.8627450980392156,0.875,0.6325498187332654,0.5303475030275663,1.0,2023-09-11,0.8958333333333333,0.0,0.0,0.30494505494505497,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
319,0,0.03921568627450983,0.0,0.13851503447622207,0.9599129702990619,0.0,2023-03-12,0.4166666666666667,0.0,0.0,0.8076923076923077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
320,0,0.9215686274509803,0.125,0.24108179513304745,0.8252940331287588,0.25,2023-02-11,0.5208333333333333,0.5,1.0,0.8873626373626375,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
321,0,0.5294117647058824,1.0,0.5916167097125797,0.4376663450946584,0.75,2023-10-30,0.6458333333333333,0.5,1.0,0.1703296703296704,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
322,0,0.4117647058823529,0.0,0.015455062436319694,0.10710400459779551,0.0,2023-11-20,0.0,1.0,1.0,0.11263736263736268,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
323,1,0.7647058823529412,0.375,0.24568751036656164,0.41056877193702657,0.5,2023-03-10,0.020833333333333332,0.0,0.5,0.8131868131868132,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
324,0,0.7647058823529412,0.625,0.4027853470132456,0.4484561122628406,0.75,2023-02-23,0.0625,1.0,1.0,0.8543956043956047,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
325,0,0.21568627450980393,0.125,0.16112302442954293,0.5482358012274472,0.25,2023-09-30,0.8333333333333333,1.0,1.0,0.25274725274725296,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
326,0,0.43137254901960786,0.25,0.17655439186787672,0.39443201488809976,0.25,2023-03-26,0.18749999999999997,0.0,0.0,0.7692307692307694,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
327,0,0.5882352941176471,0.125,0.11657050446650714,0.3938607114267534,0.25,2023-08-27,0.5624999999999999,0.5,1.0,0.34615384615384626,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
328,0,0.33333333333333337,0.5,0.24834135014098524,0.3281101828855271,0.5,2023-04-17,0.9999999999999999,0.0,0.0,0.7087912087912092,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
329,0,0.11764705882352944,0.875,0.6964522664265574,0.5857032164042776,0.75,2023-08-13,0.7499999999999999,0.5,0.5,0.3846153846153848,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
330,0,0.13725490196078433,1.0,0.7620133639788641,0.5688722857383954,1.0,2023-09-18,0.3333333333333333,0.0,0.0,0.2857142857142858,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
331,0,0.3529411764705882,0.5,0.2661303698789186,0.3527658613682546,1.0,2023-01-02,0.6041666666666666,0.5,1.0,0.9972527472527475,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
332,0,0.5490196078431373,0.5,0.4643153330331968,0.6274513023666332,0.25,2023-12-06,0.10416666666666667,0.0,0.0,0.06868131868131888,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
333,0,0.8431372549019608,0.75,0.7196141269577992,0.6951790589180519,0.75,2023-12-13,0.20833333333333331,0.5,1.0,0.0494505494505495,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
334,0,0.37254901960784315,0.625,0.5063532213349762,0.5680774783280992,0.75,2023-01-18,0.20833333333333331,0.0,0.5,0.9532967032967037,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
335,1,0.9607843137254902,0.125,0.22116911120062557,0.7562963115006465,0.25,2023-12-27,0.020833333333333332,0.0,1.0,0.010989010989011172,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
336,0,0.8039215686274509,0.0,0.03736108807430752,0.2589133602906463,0.0,2023-01-25,0.3958333333333333,0.0,0.0,0.9340659340659341,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
337,0,0.5686274509803921,0.125,0.17719711868824492,0.6039327572405015,0.0,2023-08-26,0.6874999999999999,0.0,0.0,0.348901098901099,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
338,0,0.9019607843137255,0.0,0.0012025211477857019,0.00833350438227385,0.0,2023-12-04,0.8333333333333333,0.0,0.0,0.07417582417582436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
339,0,0.4117647058823529,0.375,0.19937563680307088,0.33033313491656224,0.5,2023-04-23,0.0,0.0,0.5,0.6923076923076923,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
340,0,0.17647058823529416,0.625,0.3368480913679123,0.3722982819844413,0.75,2023-09-21,0.9791666666666666,0.5,0.5,0.2774725274725276,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
341,0,0.4901960784313726,0.625,0.300055683245267,0.32980288320094137,0.75,2023-07-05,0.5416666666666666,0.0,0.5,0.491758241758242,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
342,1,0.9803921568627451,0.75,0.6770727199488189,0.6530629000712542,0.25,2023-10-02,0.5208333333333333,0.0,0.5,0.24725274725274748,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
343,0,0.6274509803921569,0.25,0.27096118759329907,0.6125125720971284,0.5,2023-07-26,0.5208333333333333,0.0,1.0,0.4340659340659343,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
344,0,0.5294117647058824,0.625,0.4314859133236974,0.48160539693617127,0.5,2023-06-27,0.14583333333333331,0.5,1.0,0.5137362637362639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
